# theta phi
4.865725844099956277e+01 7.224982021952450850e+01
-1.313427415590004443e+02 1.077501797804755057e+02
3.909391666914062569e+01 6.582221877286832523e+01
-1.409060833308593885e+02 1.141777812271316890e+02
5.280154578812556565e+01 7.650554645540654519e+01
-1.271984542118744343e+02 1.034944535445934406e+02
-9.836215110069112200e+01 9.137111292830702780e+01
8.163784889930887800e+01 8.862888707169300062e+01
1.131987864297887398e+02 9.961723919830278362e+01
1.131727234991127489e+02 9.960780484855251871e+01
-6.680121357021126016e+01 8.038276080169723059e+01
-6.682727650088725113e+01 8.039219515144750972e+01
-4.040289878538042245e+01 7.586866471687980606e+01
-4.041795722566765647e+01 7.586142063911287892e+01
1.395971012146195847e+02 1.041313352831202081e+02
1.395820427743323364e+02 1.041385793608871353e+02
9.356760609397245787e+01 9.249550461035603632e+01
-8.643239390602752792e+01 8.750449538964396368e+01
1.515693255862231865e+02 1.133458564540185449e+02
-2.843067441377681703e+01 6.665414354598146929e+01
-6.990267511724714211e+01 7.308053218888504432e+01
1.100973248827528721e+02 1.069194678111149699e+02
-8.025262767860860436e+01 7.633534274667111674e+01
9.974737232139140986e+01 1.036646572533288975e+02
