# theta phi
1.326869831106536424e+02 5.467368048527826119e+01
-4.782444328707535419e+01 5.428626571501616382e+01
1.330209924004590221e+02 1.257662819667435343e+02
1.323855466235312406e+02 5.452686608074699848e+01
-2.623397413693819402e+01 1.780403279694747880e+02
-5.722118596611155539e+01 1.783250124788901871e+02
-4.731301688934636474e+01 1.253263195147217601e+02
1.321755567129246458e+02 1.257137342849838433e+02
-4.697900759954097794e+01 5.423371803325648699e+01
-4.761445337646877363e+01 1.254731339192530015e+02
1.537660258630618273e+02 1.959672030525233533e+00
1.227788140338884659e+02 1.674987521109791100e+00
1.330472975550621868e+02 5.409280740912682717e+01
1.325477558547551382e+02 1.261488220428768017e+02
-4.725460302368156107e+01 5.356070528763586935e+01
-4.737534740088979390e+01 1.256688031723999046e+02
1.215223355741756990e+02 1.598639178472853972e+00
-5.575381278423426323e+01 1.787526105236310627e+02
7.651539484258354840e+00 9.198731903270211774e+01
-4.695270244493780609e+01 1.259071925908731941e+02
-4.745224414524487599e+01 5.385117795712321254e+01
1.327453969763184318e+02 1.264392947123641164e+02
1.326246525991102203e+02 5.433119682760010960e+01
-5.847766442582429391e+01 1.784013608215271631e+02
1.242461872157657439e+02 1.247389476368944816e+00
-1.723484605157416638e+02 8.801268096729786805e+01
-4.998396681838605105e+01 1.248525073273819430e+02
1.302248351835518463e+02 5.501299814340736560e+01
1.302484423633810025e+02 5.552308844548890931e+01
1.292838074631630150e+02 1.223670549630245006e+02
-1.742766412668245550e+02 8.627505768031937805e+01
1.295848050318040521e+02 1.220060306031452910e+02
1.286999717843423809e+02 1.238571138113345995e+02
-1.754802106247334166e+02 8.489843552071808119e+01
-5.098704656833748317e+01 5.683615470666291003e+01
-5.078733092418340078e+01 5.722150635674704233e+01
1.261756339171333963e+02 1.240857730944399862e+02
1.258326755297466093e+02 1.224428109802567803e+02
7.396992527297475917e+00 8.893356152645533541e+01
-6.146955508013245151e+01 1.766022288742454975e+02
-5.727347117886461803e+01 5.769153162332391105e+01
1.307124730278911500e+02 1.220033356794124018e+02
1.298487873789391074e+02 5.462996255827321335e+01
7.935639190703589030e+00 8.825292434766443250e+01
1.322996670070658070e+02 1.230988562890220095e+02
1.296188939200423249e+02 1.232974055459542058e+02
-5.198497943261497767e+01 5.690838451662356334e+01
-5.162729781320680189e+01 5.724371805018720494e+01
-1.740961358653934496e+02 8.715655811288949906e+01
-5.291493630436364271e+01 5.645617431185110746e+01
-1.739246705760242264e+02 9.126689968545439058e+01
-6.031504959429205570e+01 6.279299477862939227e+01
8.001021970158438634e+00 9.119982238693353338e+01
1.255762450536174413e+02 1.234992002646520888e+02
1.289338589886214095e+02 1.230405653542132143e+02
-5.766385377854986416e+01 5.685476938871838115e+01
8.154213075042447301e+00 9.282465790707779263e+01
-5.104272421958098249e+01 5.578467028951951789e+01
1.037556436930491373e+02 3.658138147416492014e+00
1.327667590222507670e+02 1.240851753620785161e+02
-4.798026263173151307e+01 5.687193600610952160e+01
1.237344353390704441e+02 1.205779417397455120e+02
-5.289204870372135048e+01 5.691400091205086653e+01
1.319495611302417046e+02 1.937067482307728516e+00
