# size duration
3.824999999999999289e+00 2.908983020386159524e+00
5.100000000000015632e-01 6.736940072751693154e-02
3.750000000000000000e-01 4.096679603974820449e-02
2.550000000000025580e-01 2.797849424573622609e-02
6.449999999999995737e-01 1.457528248438596796e-01
1.080000000000001847e+00 2.743705889914891949e-01
1.605000000000000426e+00 3.374306324826860104e-01
5.399999999999991473e-01 5.956230113153899997e-02
1.649999999999998579e+00 4.328064411110741916e-01
7.049999999999982947e-01 1.151960314989790291e-01
6.150000000000019895e-01 8.625882546167489007e-02
4.050000000000011369e-01 4.132727094480568436e-02
6.000000000000014211e-01 8.779246704322982153e-02
2.250000000000014211e-01 2.150538531862362587e-02
7.200000000000059686e-01 1.652367443520282864e-01
1.274999999999998579e+00 1.668524774540766642e-01
5.099999999999980105e-01 9.850214752484609537e-02
7.349999999999994316e-01 1.408013224327802626e-01
4.799999999999968736e-01 4.921722534628103496e-02
1.695000000000000284e+00 3.053323847771230448e-01
3.900000000000005684e-01 5.310182929573815241e-02
3.000000000000042633e-01 3.495199807647434570e-02
4.200000000000017053e-01 5.657992515945257234e-02
2.849999999999965894e-01 3.005296478037077987e-02
7.650000000000005684e-01 1.019599402014869788e-01
9.150000000000062528e-01 1.343950400100942799e-01
6.599999999999965894e-01 8.805848286941525549e-02
4.500000000000028422e-01 5.240712731151958570e-02
2.700000000000102318e-01 2.557281354939061613e-02
5.849999999999937472e-01 7.712317263239089338e-02
2.399999999999948841e-01 2.581839428433039749e-02
4.650000000000034106e-01 5.474059746184055386e-02
1.680000000000006821e+00 2.383239257111399723e-01
5.700000000000073896e-01 8.023181570696016895e-02
1.905000000000001137e+00 2.722055573145098495e-01
5.549999999999926104e-01 6.590154073816804903e-02
1.154999999999986926e+00 3.045918030491002182e-01
2.700000000000102318e-01 2.923358336994536649e-02
7.199999999999988631e-01 1.377757937624808360e-01
2.700000000000102318e-01 2.861767504665744741e-02
6.449999999999960210e-01 8.757082223335965754e-02
5.549999999999926104e-01 9.801107417459876958e-02
